Timestamp,Date,Time,ForefeetPressure,FrontAngle,SideAngle,UpAngle,Cadence,Speed,Lat,Lon
1459357173.212743,30.03.16,09:59:33.213,0,55,121,255, 57, 0, 37, -122
1459357173.218288,30.03.16,09:59:33.218,0,55,121,255, 57, 0, 37, -122
1459357173.223858,30.03.16,09:59:33.224,0,55,121,255, 57, 0, 37, -122
1459357173.226544,30.03.16,09:59:33.227,0,55,121,255, 57, 0, 37, -122
1459357173.230188,30.03.16,09:59:33.230,0,55,121,255, 57, 0, 37, -122
1459357173.261330,30.03.16,09:59:33.261,0,55,121,255, 57, 0, 37, -122
1459357173.263493,30.03.16,09:59:33.263,0,55,121,255, 57, 0, 37, -122
1459357173.266911,30.03.16,09:59:33.267,0,55,121,255, 57, 0, 37, -122
1459357173.299911,30.03.16,09:59:33.300,0,55,121,255, 57, 0, 37, -122
1459357173.305565,30.03.16,09:59:33.306,0,55,121,255, 57, 0, 37, -122
1459357173.310623,30.03.16,09:59:33.311,0,0,79,255, 57, 0, 37, -122
1459357173.315378,30.03.16,09:59:33.315,0,0,79,255, 57, 0, 37, -122
1459357173.317735,30.03.16,09:59:33.318,0,0,79,255, 57, 0, 37, -122
1459357173.348803,30.03.16,09:59:33.349,0,0,79,255, 57, 0, 37, -122
1459357173.351338,30.03.16,09:59:33.351,0,0,79,255, 57, 0, 37, -122
1459357173.355948,30.03.16,09:59:33.356,0,0,79,255, 57, 0, 37, -122
1459357173.387229,30.03.16,09:59:33.387,0,0,79,255, 57, 0, 37, -122
1459357173.391226,30.03.16,09:59:33.391,0,0,79,255, 57, 0, 37, -122
1459357173.395491,30.03.16,09:59:33.395,0,0,79,255, 57, 0, 37, -122
1459357173.399221,30.03.16,09:59:33.399,0,0,63,0, 57, 0, 37, -122
1459357173.407125,30.03.16,09:59:33.407,0,0,63,0, 57, 0, 37, -122
1459357173.446726,30.03.16,09:59:33.447,0,0,63,0, 57, 0, 37, -122
1459357173.450262,30.03.16,09:59:33.450,0,0,63,0, 57, 0, 37, -122
1459357173.455508,30.03.16,09:59:33.456,0,0,63,0, 57, 0, 37, -122
1459357173.458176,30.03.16,09:59:33.458,0,0,63,0, 57, 0, 37, -122
1459357173.462267,30.03.16,09:59:33.462,0,0,63,0, 57, 0, 37, -122
1459357173.491820,30.03.16,09:59:33.492,0,0,63,0, 57, 0, 37, -122
1459357173.496529,30.03.16,09:59:33.497,35,0,63,0, 58, 0, 37, -122
1459357173.500290,30.03.16,09:59:33.500,83,0,63,0, 59, 0, 37, -122
1459357173.508019,30.03.16,09:59:33.508,100,0,63,0, 60, 0, 37, -122
1459357173.540341,30.03.16,09:59:33.540,100,0,63,0, 61, 0, 37, -122
1459357173.543103,30.03.16,09:59:33.543,100,0,63,0, 62, 0, 37, -122
1459357173.548398,30.03.16,09:59:33.548,100,0,63,0, 63, 0, 37, -122
1459357173.551801,30.03.16,09:59:33.552,100,0,63,0, 64, 0, 37, -122
1459357173.557130,30.03.16,09:59:33.557,100,0,63,0, 65, 0, 37, -122
1459357173.561171,30.03.16,09:59:33.561,100,0,63,0, 66, 0, 37, -122
1459357173.592521,30.03.16,09:59:33.593,75,0,63,0, 67, 0, 37, -122
1459357173.595253,30.03.16,09:59:33.595,46,0,63,0, 68, 0, 37, -122
1459357173.626954,30.03.16,09:59:33.627,20,113,130,226, 68, 0, 37, -122
1459357173.630372,30.03.16,09:59:33.630,0,113,130,226, 68, 0, 37, -122
1459357173.634976,30.03.16,09:59:33.635,0,113,130,226, 68, 0, 37, -122
1459357173.640339,30.03.16,09:59:33.640,0,113,130,226, 68, 0, 37, -122
1459357173.645539,30.03.16,09:59:33.646,0,113,130,226, 68, 0, 37, -122
1459357173.648187,30.03.16,09:59:33.648,0,113,130,226, 68, 0, 37, -122
1459357173.679386,30.03.16,09:59:33.679,0,113,130,226, 68, 0, 37, -122
1459357173.683419,30.03.16,09:59:33.683,0,113,130,226, 68, 0, 37, -122
1459357173.687395,30.03.16,09:59:33.687,0,113,130,226, 68, 0, 37, -122
1459357173.727886,30.03.16,09:59:33.728,0,0,196,226, 68, 0, 37, -122
1459357173.731594,30.03.16,09:59:33.732,0,0,196,226, 68, 0, 37, -122
1459357173.735015,30.03.16,09:59:33.735,0,0,196,226, 68, 0, 37, -122
1459357173.740961,30.03.16,09:59:33.741,0,0,196,226, 68, 0, 37, -122
1459357173.745218,30.03.16,09:59:33.745,0,0,196,226, 68, 0, 37, -122
1459357173.778569,30.03.16,09:59:33.779,0,0,196,226, 68, 0, 37, -122
1459357173.782475,30.03.16,09:59:33.782,0,0,196,226, 68, 0, 37, -122
1459357173.786461,30.03.16,09:59:33.786,0,0,196,226, 68, 0, 37, -122
1459357173.790167,30.03.16,09:59:33.790,0,0,196,226, 68, 0, 37, -122
