Timestamp,Date,Time,ForefeetPressure,FrontAngle,SideAngle,UpAngle,Cadence,Speed,Lat,Lon
1459370403.615385,30.03.16,13:40:03.615,0,100,139,189, 66, 0, 37, -122
1459370403.663010,30.03.16,13:40:03.663,0,100,139,189, 66, 0, 37, -122
1459370403.711814,30.03.16,13:40:03.712,0,100,139,189, 66, 0, 37, -122
1459370403.763410,30.03.16,13:40:03.763,80,100,133,189, 67, 0, 37, -122
1459370403.813010,30.03.16,13:40:03.813,100,100,133,189, 68, 0, 37, -122
1459370403.864610,30.03.16,13:40:03.865,100,100,133,189, 69, 0, 37, -122
1459370403.916493,30.03.16,13:40:03.916,100,100,133,189, 70, 0, 37, -122
1459370403.968975,30.03.16,13:40:03.969,100,89,133,189, 71, 0, 37, -122
1459370403.995796,30.03.16,13:40:03.996,100,89,149,189, 72, 0, 37, -122
1459370404.053403,30.03.16,13:40:04.053,0,66,149,189, 72, 0, 37, -122
1459370404.143160,30.03.16,13:40:04.143,0,25,149,181, 72, 0, 37, -122
1459370404.170360,30.03.16,13:40:04.170,0,135,155,166, 72, 0, 37, -122
1459370404.220487,30.03.16,13:40:04.220,0,103,162,178, 72, 0, 37, -122
1459370404.263753,30.03.16,13:40:04.264,0,121,130,160, 72, 0, 37, -122
1459370404.312434,30.03.16,13:40:04.312,0,88,130,179, 72, 0, 37, -122
1459370404.365058,30.03.16,13:40:04.365,0,65,124,196, 72, 0, 37, -122
1459370404.413406,30.03.16,13:40:04.413,0,47,147,228, 72, 0, 37, -122
1459370404.473057,30.03.16,13:40:04.473,0,31,147,197, 72, 0, 37, -122
1459370404.525415,30.03.16,13:40:04.525,0,9,87,197, 72, 0, 37, -122
1459370404.564000,30.03.16,13:40:04.564,0,42,145,142, 72, 0, 37, -122
1459370404.622807,30.03.16,13:40:04.623,0,160,131,183, 72, 0, 37, -122
1459370404.675097,30.03.16,13:40:04.675,0,108,102,183, 72, 0, 37, -122
1459370404.713884,30.03.16,13:40:04.714,0,108,144,194, 72, 0, 37, -122
1459370404.765053,30.03.16,13:40:04.765,0,102,138,194, 72, 0, 37, -122
1459370404.815053,30.03.16,13:40:04.815,0,102,138,194, 72, 0, 37, -122
1459370404.863850,30.03.16,13:40:04.864,0,102,129,194, 72, 0, 37, -122
1459370404.913415,30.03.16,13:40:04.913,0,83,141,194, 72, 0, 37, -122
1459370404.965043,30.03.16,13:40:04.965,0,102,141,187, 72, 0, 37, -122
1459370405.013307,30.03.16,13:40:05.013,0,102,135,187, 72, 0, 37, -122
1459370405.065472,30.03.16,13:40:05.065,0,102,135,187, 72, 0, 37, -122
1459370405.118363,30.03.16,13:40:05.118,0,102,135,187, 72, 0, 37, -122
1459370405.163017,30.03.16,13:40:05.163,0,102,135,187, 72, 0, 37, -122
1459370405.223197,30.03.16,13:40:05.223,95,102,129,187, 73, 0, 37, -122
1459370405.273789,30.03.16,13:40:05.274,100,95,129,187, 74, 0, 37, -122
1459370405.313947,30.03.16,13:40:05.314,100,95,129,199, 75, 0, 37, -122
1459370405.372909,30.03.16,13:40:05.373,100,95,137,199, 76, 0, 37, -122
1459370405.427263,30.03.16,13:40:05.427,0,87,164,199, 76, 0, 37, -122
1459370405.463271,30.03.16,13:40:05.463,0,75,147,183, 76, 0, 37, -122
